,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_7,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,ANNUITY_INCOME_PERC,PAYMENT_RATE
304342,452609,0,1,1,0,0.028663,-15967,-3544.0,-4739,1,0,1,0,0,8,0,0,0.6501084948206836,0.4418358231994413,0.0,0.0,-318.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.297,0.0792
46612,153997,1,0,0,0,0.018209,-19257,-2305.0,-2674,1,0,1,0,0,13,0,0,0.4547399462753132,0.0908147089893367,0.0,0.0,-252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.05
112370,230356,0,1,0,0,0.01885,-18791,-563.0,-2347,1,1,1,1,0,12,0,0,0.6312030787344386,0.7850520263728172,0.0,0.0,-401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.2126363636363636,0.0292375
23213,127011,0,1,0,0,0.026392,-10082,-4706.0,-1905,1,0,1,0,0,13,0,0,0.1624567428717237,0.4543210601605785,0.0,0.0,-572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.1731,0.0805116279069767
66278,176870,1,0,0,0,0.014464,-22172,-1466.0,-1941,1,0,1,0,0,10,0,0,0.3587043061642612,0.3031463744186309,0.0,0.0,-1085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0,0.21895,0.0361542272126816
288005,433644,0,1,0,0,0.018209,-19589,-7005.0,-3134,1,0,1,0,0,13,0,0,0.3966939294743249,0.5370699579791587,0.0,0.0,-324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0,0.0652285714285714,0.0376981505944517
290729,436809,0,1,0,1,0.007114,-10263,-4503.0,-1597,1,0,1,0,0,10,0,1,0.6314270307562936,0.7713615919194317,0.0,0.0,-1451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.2352666666666666,0.0698811881188118
67507,178284,0,1,0,1,0.031329,-9002,-3444.0,-1689,1,0,1,0,0,13,0,0,0.4829736226524749,0.6940926425266661,0.0,0.0,-1513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.14824,0.03706
191760,322357,0,0,1,0,0.015221,-21663,-4641.0,-4641,1,0,1,1,0,11,0,0,0.536445061932785,0.4884551844437485,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.2712857142857143,0.09495
29635,134410,0,1,1,0,0.0196889999999999,-22383,-2701.0,-4138,1,0,1,0,0,11,0,0,0.2755358466931539,0.7194907850918436,2.0,0.0,-29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.1304347826086956,0.05
84103,197562,0,0,1,0,0.025164,-15445,-5696.0,-4118,1,0,1,0,0,9,0,0,0.5989945954922482,0.6479768603302221,0.0,0.0,-388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.2055833333333333,0.0275630139435109
136950,258846,0,1,0,0,0.028663,-22837,-9527.0,-4268,1,0,1,0,0,10,0,0,0.2753874575235257,0.6610235391308081,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0668666666666666,0.1003
208553,341731,1,1,0,0,0.01885,-14212,-1811.0,-1816,1,1,1,1,0,15,0,0,0.4780281886942348,0.1183643263674006,0.0,0.0,-237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.3164615384615384,0.0489761904761904
89874,204359,0,0,1,0,0.025164,-20125,-4393.0,-3676,1,0,1,0,0,14,0,0,0.3598218017235105,0.4489622731076524,0.0,0.0,-1173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.1349285714285714,0.0275834878729027
28764,133423,0,0,1,0,0.010643,-22386,-13405.0,-4698,1,0,1,1,0,10,0,0,0.2848320536693076,0.6212263380626669,0.0,0.0,-770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.1752,0.051477933830875
120813,240073,0,1,1,1,0.030755,-16465,-488.0,-21,1,1,1,0,0,17,0,0,0.5772220773494753,0.3392876999089139,0.0,0.0,-2653.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,4.0,0.17544,0.02924
4040,104726,0,1,0,0,0.0196889999999999,-19740,-7961.0,-3151,1,0,1,1,0,15,0,0,0.5172758608137266,0.6785676886853644,0.0,0.0,-2258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22408,0.0483598066298342
102232,218687,1,1,0,1,0.018029,-10456,-4448.0,-3131,1,1,1,0,0,14,0,0,0.5400592531299054,0.1075321758024709,0.0,0.0,-709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.17295,0.0486361079865016
275802,419593,0,1,0,0,0.020713,-22759,-12666.0,-4084,1,0,1,1,0,10,0,0,0.1799019010189699,0.5108529061800121,0.0,0.0,-2550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.29564,0.0398136177547942
3274,103822,0,1,0,0,0.030755,-11722,-847.0,-1604,1,0,1,1,0,13,0,0,0.6189350510363392,0.4101025731788671,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.1103384615384615,0.0544653705953827
244199,382659,0,1,0,1,0.072508,-18639,-9011.0,-2180,1,0,1,1,0,19,0,0,0.7251519513234828,0.5108529061800121,0.0,0.0,-1848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,2.0,0.1711111111111111,0.0275
142121,264791,0,0,0,0,0.016612,-12822,-197.0,-4278,1,0,1,1,0,15,0,0,0.6566604020903671,0.5334816299804352,0.0,0.0,-1458.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196666666666666,0.0469895287958115
77311,189645,0,0,0,0,0.010276,-14701,-4176.0,-4743,1,0,1,0,0,20,0,0,0.7694943102415228,0.7047064232963289,1.0,1.0,-1367.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.11292,0.046614927344782
283871,428752,0,1,0,0,0.025164,-11068,-749.0,-3750,1,0,1,0,0,9,0,0,0.5805058919729756,0.5656079814115492,0.0,0.0,-1155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1736333333333333,0.0671981629836036
15661,118270,0,1,0,0,0.04622,-20498,-8231.0,-4001,1,0,1,0,0,11,0,0,0.7130996427658027,0.2721336844147212,0.0,0.0,-975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.2744666666666667,0.0287600419140761
222222,357428,0,0,0,0,0.02461,-16028,-11140.0,-4143,1,0,1,0,0,9,0,0,0.7335729313738113,0.8245949709919925,0.0,0.0,-624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.15,0.05
192075,322731,0,0,1,1,0.022625,-11594,-1444.0,-3961,1,0,1,0,0,11,0,0,0.7149348706384443,0.5971924268337128,0.0,0.0,-393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.234825,0.0264591549295774
258442,399084,0,1,0,1,0.035792,-21762,-1009.0,-4268,1,0,1,0,0,10,0,0,0.6815421987040936,0.6413682574954046,0.0,0.0,-1494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,0.0598412698412698,0.0999116607773851
49493,157298,0,1,0,1,0.031329,-11981,-4231.0,-4251,1,1,1,1,0,10,0,1,0.5874706350372503,0.6690566947824041,1.0,1.0,-1136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2069,0.0379605166593277
97969,213752,0,1,0,0,0.008019,-8631,-8606.0,-1306,1,0,1,0,0,14,0,0,0.6141736878880705,0.2079641743053816,0.0,0.0,-1044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.2753793103448276,0.0606470230862697
290059,436040,0,1,0,0,0.010966,-16703,-8260.0,-244,1,0,1,0,0,13,0,0,0.1939414841204858,0.1766525794312139,0.0,0.0,-1673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.3258235294117647,0.0545273768974818
271421,414665,0,0,1,0,0.007114,-14806,-647.0,-4629,1,1,1,1,0,11,0,0,0.6244996194071845,0.2692857999073816,0.0,0.0,-1451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993529411764705,0.0451899099947559
211111,344649,1,0,0,0,0.007114,-15311,-5487.0,-4848,1,0,1,0,0,13,0,0,0.2620553359511834,0.6971469077844458,0.0,0.0,-2531.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.17805,0.046609947643979
87052,201035,0,0,0,0,0.025164,-18833,-8078.0,-2374,1,0,1,0,0,14,0,0,0.5686775223397598,0.5108529061800121,0.0,0.0,-510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.13896875,0.0361544715447154
84862,198462,0,1,1,1,0.010276,-15825,-63.0,-3724,1,0,1,0,0,16,0,0,0.4031960642519468,0.5316861425197883,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498333333333333,0.0316015185601799
301013,448737,0,1,1,0,0.006233,-9841,-3380.0,-2535,1,0,1,0,0,15,0,0,0.5870200972528928,0.2707073872651806,0.1434206662533851,0.100048941237887,-2036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0857142857142857,0.05
63753,173927,0,1,1,0,0.0196889999999999,-17686,-371.0,-1161,1,0,1,1,0,15,0,1,0.6499443296667244,0.5108529061800121,0.0,0.0,-925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1707555555555555,0.0293477347551427
205950,338724,0,0,1,0,0.04622,-10177,-4987.0,-2688,1,0,1,0,0,18,0,0,0.6202390540393041,0.6161216908872079,0.0,0.0,-1706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2374651162790697,0.0792311989819671
96052,211517,0,1,0,0,0.031329,-13431,-6166.0,-1386,1,0,1,0,0,8,0,0,0.576335971969047,0.5108529061800121,0.0,0.0,-1184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,8.0,0.31665,0.0425604838709677
123137,242792,0,1,0,0,0.032561,-20282,-11267.0,-577,1,0,1,1,0,11,0,0,0.2053045277457953,0.5108529061800121,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2976,0.03981206990657
25190,129295,0,1,1,1,0.025164,-14435,-478.0,-5690,1,1,1,0,0,13,0,0,0.3669697557847675,0.7194907850918436,0.0,0.0,-316.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.12782,0.0274985801077397
89433,203836,0,1,1,0,0.02461,-17767,-1385.0,-1314,1,1,1,1,0,10,0,0,0.6693381929895353,0.3217352821966848,0.0,0.0,-512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.4084444444444444,0.0323876651982378
117202,235922,0,1,1,0,0.031329,-13907,-3179.0,-1522,1,0,1,1,0,10,0,0,0.5995984932385103,0.7001838506835805,0.0,0.0,-494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0877083333333333,0.098733583489681
41360,147889,0,1,1,1,0.02461,-12231,-5436.0,-2017,1,0,1,1,0,17,0,1,0.6140234037139616,0.3344541255096772,0.0,0.0,-1503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.2368,0.0488771466314399
192784,323572,0,0,0,1,0.026392,-9724,-3579.0,-1614,1,0,1,1,0,20,0,0,0.4443399835040716,0.5460231970049609,0.0,0.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19456,0.0648533333333333
273560,417086,0,1,0,1,0.026392,-11211,-5298.0,-2855,1,0,1,0,0,16,0,0,0.6818411340649798,0.5108529061800121,0.0,0.0,-162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.0909090909090909,0.05
283170,427968,0,1,0,0,0.022625,-15925,-32.0,-1799,1,1,1,1,0,16,0,0,0.4525773959078976,0.266456808245056,1.0,0.0,-69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.139728813559322,0.0293397488824986
256729,397089,0,1,0,0,0.00712,-16277,-2255.0,-4607,1,0,1,0,0,13,0,0,0.163097470096662,0.7421816117614419,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.3066,0.0399094033114651
235849,373188,0,1,0,0,0.04622,-18865,-3750.0,-2407,1,0,1,0,0,11,0,0,0.4927259587395582,0.5108529061800121,0.0,0.0,-239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2146444444444444,0.051211494618525
211390,344967,0,1,0,1,0.009175,-18231,-9750.0,-1789,1,1,1,0,0,10,0,0,0.5273418603352135,0.4525335592581747,0.0,0.0,-1145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656285714285714,0.0322593210907067
157461,282527,0,0,1,0,0.015221,-15527,-2275.0,-4529,1,0,1,0,0,9,0,1,0.4191516803761963,0.1777040724853336,0.0,0.0,-1439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.2024,0.06072
170635,297760,0,1,1,0,0.0088659999999999,-11974,-5216.0,-2884,1,0,1,0,0,15,0,0,0.4944969418909205,0.3910549766342248,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1580285714285714,0.0422539515198741
231055,367629,0,0,0,0,0.022625,-11268,-5151.0,-3736,1,1,1,1,0,16,0,1,0.7734995980262623,0.7194907850918436,0.0,0.0,-1563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.2306571428571428,0.048105112620665
260792,401806,0,1,0,1,0.031329,-19489,-3.0,-3019,1,0,1,0,1,15,0,0,0.6417467334913307,0.3376727217405312,0.0,0.0,-612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,3.0,4.0,0.180775,0.042535294117647
93630,208731,0,1,0,0,0.011703,-15530,-2820.0,-4064,1,0,1,1,0,16,0,0,0.722450309602141,0.7801436381572275,0.0,0.0,-2506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1458363636363636,0.0534733333333333
284918,429975,0,1,0,1,0.0072739999999999,-22048,-9963.0,-4414,1,0,1,0,0,12,0,0,0.7550012684764137,0.7001838506835805,0.0,0.0,-3051.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0928166666666666,0.0534165899324739
129411,250108,0,1,0,0,0.026392,-10808,-4881.0,-505,1,0,1,1,0,16,0,0,0.7306910436008835,0.1510075350878296,1.0,1.0,-1829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0778,0.054703125
296228,443200,0,1,1,1,0.028663,-10893,-74.0,-431,1,0,1,0,0,15,0,0,0.2491876389366461,0.5108529061800121,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913666666666666,0.0393219178082191
38721,144853,0,1,0,0,0.018029,-17930,-3357.0,-1476,1,1,1,1,0,6,0,0,0.2567787735852001,0.5108529061800121,0.0,0.0,-1726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2536666666666666,0.0976016416570475
180722,309444,0,1,0,1,0.020713,-13177,-6134.0,-4680,1,0,1,0,0,16,0,0,0.3524310041198889,0.5108529061800121,0.0,0.0,-328.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2106666666666666,0.079
150612,274601,0,1,0,0,0.032561,-13248,-7382.0,-5121,1,0,1,1,0,18,0,0,0.7691489235907284,0.5370699579791587,0.0,0.0,-495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.2138,0.1054795421655045
218882,353579,0,0,1,0,0.032561,-12045,-7236.0,-4562,1,0,1,0,1,15,0,0,0.7625535342579832,0.5989262182569273,0.0,0.0,-2946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.1558125,0.051178354409591
232363,369140,0,1,0,1,0.04622,-18114,-4248.0,-1670,1,0,1,0,0,13,0,0,0.7706481368174675,0.5108529061800121,0.0,0.0,-1458.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.3360975609756098,0.0518868279752087
85709,199464,0,1,0,0,0.009175,-16977,-3236.0,-290,1,1,1,0,0,12,0,0,0.736112397863338,0.5108529061800121,0.0,0.0,-1465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.1510333333333333,0.0294220779220779
156273,281152,1,1,0,0,0.04622,-11778,-2291.0,-582,1,0,1,1,0,14,0,0,0.6993915930144177,0.6754132910917112,0.0,0.0,-1268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0569333333333333,0.0546203438395415
227550,363578,0,1,0,1,0.014464,-23010,-8866.0,-4360,1,0,1,0,0,8,0,0,0.4814502904299169,0.7338145369642702,0.0,0.0,-390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.30916,0.0322579298831385
158651,283930,0,0,0,1,0.011703,-11403,-5055.0,-3802,1,1,1,1,0,17,0,0,0.5963760061636311,0.5867400085415683,0.0,0.0,-843.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0516206896551724,0.1076900942378246
68070,178937,0,1,0,0,0.018634,-16161,-790.0,-4897,1,0,1,1,0,11,0,0,0.4558083067175261,0.5108529061800121,0.0,0.0,-1644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1244888888888888,0.0483598066298342
132262,253408,0,1,0,0,0.030755,-22058,-7234.0,-4590,1,0,1,0,0,11,0,0,0.5039926324519627,0.6479768603302221,0.0,0.0,-1147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.09,0.05
291423,437620,1,0,0,0,0.008019,-23352,-8037.0,-4228,1,0,1,1,0,10,0,0,0.5580164954349888,0.3944954053123993,0.0,0.0,-1685.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.3292941176470588,0.0989045936395759
232896,369748,0,1,0,1,0.018209,-14343,-4844.0,-4850,1,1,1,0,0,15,0,0,0.3846128633871519,0.5108529061800121,0.0,0.0,-1681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.28824,0.0514714285714285
28464,133085,0,1,0,0,0.072508,-24546,-4048.0,-4620,1,0,1,1,0,16,0,0,0.7609939540006725,0.4294236843421945,0.0,0.0,-1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0666444444444444,0.0563679422599804
117605,236376,0,0,1,1,0.020246,-9380,-414.0,-2059,1,0,1,0,0,5,0,0,0.3393949789903293,0.2263473957097693,0.0,0.0,-475.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.1087666666666666,0.0467478510028653
90720,205338,0,1,0,0,0.015221,-10598,-3303.0,-345,1,0,1,0,0,14,0,0,0.019848189084887,0.5108529061800121,0.0,0.0,-1340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1821621621621621,0.0674
42895,149661,0,0,0,0,0.006207,-22395,-2326.0,-4453,1,0,1,0,0,11,0,0,0.6004644265315541,0.8616527500630958,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438181818181818,0.0445241296877334
177236,305389,0,0,0,1,0.031329,-8686,-1042.0,-1042,1,0,1,0,0,13,0,0,0.5843138341784959,0.2567055724393002,0.0,0.0,-738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.07955,0.1243746091307066
240526,378560,0,0,1,0,0.010643,-14077,-1217.0,-4565,1,0,1,0,0,13,0,0,0.3503925144064366,0.5832379256761245,0.0,0.0,-1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.17644,0.0790034567370551
219928,354787,0,0,1,0,0.04622,-14309,-369.0,-5045,1,1,1,1,0,14,0,0,0.7072214108273107,0.7421816117614419,0.0,0.0,-2360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0552093023255814,0.1024689226519337
183882,313135,0,0,1,0,0.035792,-13123,-6791.0,-3505,1,0,1,1,0,11,0,0,0.6728183492005543,0.7826078370261895,0.0,0.0,-2471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,0.1229555555555555,0.0397624172215175
114626,232926,0,0,0,0,0.003813,-13242,-47.0,-4377,1,0,1,0,0,11,0,0,0.4793214853620903,0.0908147089893367,0.0,0.0,-786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0414233576642335,0.0468543593130779
213084,346937,0,0,1,0,0.072508,-11622,-5784.0,-3734,1,1,1,1,0,11,0,0,0.6593619744058542,0.2498850627504553,0.0,0.0,-459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.050765625,0.0542404006677796
155711,280502,0,1,0,0,0.015221,-10382,-1007.0,-2363,1,0,1,1,0,10,0,0,0.4504761795692,0.5108529061800121,0.0,0.0,-1079.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.3269333333333333,0.0778412698412698
306837,455504,0,0,0,0,0.0196889999999999,-22178,-9252.0,-3842,1,0,1,0,0,16,0,0,0.20534377628589,0.4776491548517548,1.0,0.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.1590909090909091,0.05
