,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,ANNUITY_INCOME_PERC,PAYMENT_RATE
128483,249036,0,1,0,1,0.006233,-14988,-2543.0,-4364,1,0,1,1,0,15,0.7457532245940754,0.5989262182569273,0.0,0.0,-2186.0,0.0,1.0,0.0,0.0,2.0,2.0,0.1368,0.0399
277054,421078,0,0,1,0,0.00712,-10861,-5000.0,-3536,1,0,1,1,0,13,0.4882338299638314,0.2778856891082046,0.0,0.0,-354.0,0.0,0.0,0.0,0.0,0.0,4.0,0.13335,0.10668
129834,250598,0,0,0,0,0.006629,-10744,-879.0,-3433,1,0,1,0,1,7,0.6051033707869315,0.8599241760145402,0.0,0.0,-2151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1681857142857143,0.0669910094457721
148685,272392,0,1,1,0,0.01885,-15123,-2145.0,-4053,1,1,1,1,0,12,0.4029856031086527,0.190705947811054,1.0,1.0,-1526.0,0.0,0.0,0.0,0.0,2.0,3.0,0.3927333333333333,0.0486377146631439
199945,331795,0,1,1,0,0.015221,-12103,-10841.0,-3807,1,1,1,1,0,16,0.5001604235010247,0.4223696523543468,0.0,0.0,-529.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3392,0.0323973256924546
67204,177940,0,0,1,1,0.030755,-15858,-8496.0,-4354,1,0,1,1,0,10,0.6721006903637983,0.5108529061800121,0.0,0.0,-404.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1327555555555555,0.0545068019452377
52172,160420,0,1,0,0,0.018801,-20441,-13889.0,-3605,1,1,1,1,0,7,0.3851823532840724,0.2127563054543414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2338666666666667,0.1032979976442874
267028,409380,0,1,0,1,0.030755,-21067,-8854.0,-3938,1,0,1,0,0,9,0.6265178522310892,0.5108529061800121,0.0,0.0,-1287.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.104325,0.0322528287887219
284266,429210,0,1,0,0,0.0145199999999999,-22315,-10300.0,-4952,1,0,1,0,0,15,0.5609537734469556,0.4632753280912678,0.0,0.0,-807.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0932790697674418,0.071625
195588,326796,0,1,1,0,0.0088659999999999,-10397,-4821.0,-348,1,0,1,0,0,16,0.3685459413970037,0.2608559142068693,0.0,0.0,-361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.05
205796,338547,0,1,1,0,0.030755,-18835,-446.0,-2385,1,0,1,0,0,15,0.4762169810885903,0.6610235391308081,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2659444444444444,0.042363206754042
294642,441353,1,1,0,1,0.018634,-14088,-7694.0,-4572,1,0,1,0,0,17,0.577264768722638,0.7610263695502636,0.0,0.0,-190.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0779,0.0332911673703824
206781,339678,0,1,0,1,0.008575,-19751,-7219.0,-3291,1,0,1,0,0,16,0.6324341128387478,0.633031641417419,0.0,0.0,-1292.0,0.0,0.0,0.0,0.0,0.0,1.0,0.148725,0.03966
247688,386606,0,0,0,0,0.010276,-17568,-8342.0,-1048,1,0,1,0,0,10,0.5716518906537608,0.5108529061800121,0.0,0.0,-1494.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.20064,0.0420399782089427
148624,272326,0,1,0,0,0.01885,-18740,-4822.0,-2286,1,1,1,1,0,13,0.7910384994353178,0.5108529061800121,1.0,1.0,-2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4496666666666666,0.032376
243351,381715,0,1,0,0,0.031329,-23583,-1141.0,-4547,1,0,1,0,0,8,0.6352204165437688,0.5108529061800121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3414166666666666,0.0484490852973522
170500,297610,0,0,1,0,0.008068,-17006,-5740.0,-548,1,1,1,1,0,6,0.2567495616810811,0.5154953751603267,1.0,1.0,-1589.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2983166666666667,0.0517788024832071
74618,186535,0,1,0,0,0.030755,-12045,-1792.0,-2359,1,1,1,1,1,11,0.6136812966798733,0.6212263380626669,0.0,0.0,-1094.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15,0.05
192561,323304,0,1,0,1,0.010032,-9505,-624.0,-2174,1,0,1,0,0,5,0.3478235469992515,0.5108529061800121,0.0,0.0,-37.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1614333333333333,0.0672190761714412
282446,427182,1,1,0,0,0.010966,-14495,-4105.0,-4105,1,0,1,0,0,8,0.2015836822864006,0.5108529061800121,0.0,0.0,-361.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1568,0.049
211649,345272,0,1,0,0,0.020246,-17406,-480.0,-955,1,0,1,0,0,10,0.4275487926279365,0.3474182272002641,0.0,0.0,-1090.0,0.0,0.0,0.0,0.0,0.0,3.0,0.09729,0.0397748178673927
146870,270281,0,0,1,0,0.0145199999999999,-19501,-1700.0,-707,1,0,1,0,0,8,0.5963654785549136,0.5108529061800121,0.0,0.0,-696.0,0.0,0.0,0.0,1.0,0.0,4.0,0.3064666666666667,0.0792586206896551
26347,130638,0,0,1,0,0.072508,-16513,-9059.0,-66,1,0,1,1,0,12,0.7388726235650188,0.25533177083329,0.0,0.0,-239.0,0.0,0.0,0.0,2.0,0.0,1.0,0.1027111111111111,0.0360291538371594
209055,342311,0,1,0,0,0.04622,-15465,-4485.0,-4301,1,0,1,0,0,11,0.4494370506711652,0.5108529061800121,0.0,0.0,-3026.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1984857142857143,0.048839988751406
266681,408957,0,1,0,0,0.015221,-14408,-687.0,-4562,1,0,1,0,0,14,0.6420282262265142,0.178760465484575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1133888888888888,0.0785
78656,191180,0,0,1,0,0.026392,-10593,-3302.0,-1348,1,0,1,0,0,12,0.5144086298572352,0.7700870700124128,0.0,0.0,-196.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2548,0.0424666666666666
264639,406472,0,1,0,0,0.0088659999999999,-19899,-10051.0,-3169,1,0,1,0,0,18,0.4664038386335417,0.6528965519806539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399333333333333,0.0700834724540901
71496,182918,0,1,1,0,0.010032,-9555,-1331.0,-2236,1,0,1,0,0,6,0.5350200515446843,0.5108529061800121,0.0,0.0,-761.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1343599999999999,0.0547112957081195
79622,192301,0,1,0,0,0.031329,-19528,-5829.0,-2937,1,0,1,0,0,15,0.5901178690241806,0.1464420666789632,0.0,0.0,-597.0,0.0,0.0,0.0,8.0,0.0,1.0,0.2741153846153846,0.0293555535418606
147618,271166,0,1,0,0,0.015221,-19981,-9360.0,-2025,1,0,1,0,0,9,0.2934069518878129,0.6313545365850379,1.0,1.0,-307.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1791666666666666,0.0671875
57001,166069,0,1,0,0,0.009334,-18105,-6790.0,-1591,1,0,1,0,0,15,0.6198320606233597,0.6832688314232291,0.0,0.0,-1527.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157075,0.0483307692307692
66442,177056,0,1,1,1,0.010556,-11152,-5298.0,-3813,1,1,1,0,0,20,0.5422637669150823,0.3441550073724169,0.0,0.0,-404.0,0.0,0.0,0.0,0.0,1.0,4.0,0.1434,0.1083175069060773
179753,308313,1,1,0,0,0.022625,-15151,-6067.0,-41,1,0,1,0,0,15,0.0783110818826719,0.7713615919194317,0.0,0.0,-1055.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.05
69378,180471,0,1,0,0,0.018209,-19213,-11251.0,-673,1,0,1,0,0,10,0.5797122345410433,0.7530673920730478,0.0,0.0,-73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1763142857142857,0.0561
148960,272709,0,1,0,1,0.001417,-23082,-4337.0,-4546,1,0,1,1,0,7,0.0257238722823844,0.6940926425266661,0.0,0.0,-321.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2188181818181818,0.0332458563535911
177658,305880,0,1,0,0,0.0060079999999999,-24229,-5268.0,-4563,1,0,1,1,0,11,0.713685360051193,0.5108529061800121,0.0,0.0,-206.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1901333333333332,0.0564082278481012
42981,149764,0,0,1,0,0.032561,-17931,-4277.0,-1488,1,0,1,0,0,11,0.5733966006646825,0.5028782772082183,0.0,0.0,-747.0,0.0,0.0,0.0,0.0,1.0,3.0,0.2336,0.048256984971337
70993,182338,0,0,1,1,0.030755,-11425,-5970.0,-4076,1,0,1,1,0,12,0.2751257151758886,0.5108529061800121,0.0,0.0,-351.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.104,0.052652895909275
110235,227865,1,1,0,1,0.006852,-18580,-5746.0,-1902,1,0,1,0,0,9,0.1179980918502714,0.3842068130556564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1213,0.0523566988950276
224261,359757,0,0,0,0,0.032561,-24992,-8461.0,-4136,1,0,1,1,0,17,0.1785123593534185,0.7295666907060153,0.0,0.0,-1014.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1491714285714285,0.0979549718574108
75672,187751,0,0,1,0,0.0228,-10802,-4898.0,-3401,1,0,1,1,0,9,0.6260930548981777,0.5108529061800121,0.0,0.0,-453.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1078375,0.0287566666666666
87492,201553,0,0,1,0,0.031329,-14734,-6721.0,-1487,1,0,1,0,0,10,0.2653117484731741,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.14359375,0.0379375825627476
95104,210430,0,1,1,0,0.005084,-14439,-3218.0,-4809,1,1,1,1,0,10,0.6727653952610676,0.4902575124990026,0.0,0.0,-1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656285714285714,0.0322593210907067
28877,133554,0,1,0,0,0.018801,-11097,-501.0,-1753,1,1,1,1,1,9,0.5747333343674708,0.0774985464900651,0.0,0.0,-333.0,0.0,0.0,0.0,0.0,0.0,6.0,0.12625,0.0798974780875233
250694,390079,0,1,0,0,0.00733,-12095,-3135.0,-3617,1,1,1,0,0,10,0.2801295301857279,0.3689687382528466,0.0,0.0,-1799.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2962666666666667,0.0294304635761589
189036,319164,1,1,0,0,0.018634,-18975,-10646.0,-2505,1,0,1,0,0,9,0.5453613858587566,0.2250868621163805,0.0,0.0,-1279.0,0.0,0.0,0.0,0.0,0.0,2.0,0.12,0.0293398533007334
282168,426811,0,1,0,0,0.025164,-19236,-3154.0,-1451,1,1,1,0,0,8,0.1953537989258013,0.6263042766749393,0.0,0.0,-818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0547924528301886
11096,112927,0,0,1,0,0.025164,-21278,-2053.0,-4790,1,0,1,1,0,13,0.5768164518605912,0.4776491548517548,0.0,0.0,-1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0324833842567801
234371,371491,0,1,0,0,0.025164,-12144,-3322.0,-4681,1,0,1,0,1,14,0.5824004546428976,0.1021187878635838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.2721,0.061505424954792
254711,394745,1,1,1,0,0.020713,-13147,-8633.0,-1416,1,0,1,0,0,12,0.3901968695075155,0.4436153084085652,0.0,0.0,-406.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09764,0.0529868889467743
248787,387823,0,1,0,1,0.018029,-19870,-532.0,-3427,1,1,1,1,0,7,0.4695616257500799,0.1997705696341145,1.0,0.0,-1708.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1267368421052631,0.0426198461933291
7891,109205,0,0,1,0,0.04622,-16220,-321.0,-4251,1,0,1,0,1,15,0.7282355410211593,0.22009464485041,0.0,0.0,-1983.0,0.0,0.0,0.0,1.0,0.0,3.0,0.1058105263157894,0.0360235091743119
247484,386391,0,1,0,1,0.019101,-21249,-7382.0,-4741,1,0,1,0,0,13,0.6301232460008961,0.5531646987710016,0.0,0.0,-1896.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1906071428571428,0.0378999843769972
58818,168189,0,1,0,0,0.028663,-22796,-11114.0,-4578,1,0,1,1,0,12,0.6018171716423574,0.5814837058057234,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11984,0.0998666666666666
193541,324443,0,1,1,0,0.00712,-14924,-3406.0,-1850,1,0,1,0,0,8,0.3920820726668377,0.2692857999073816,0.0,0.0,-264.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1808,0.0324057478210104
4937,105778,0,1,0,0,0.0084739999999999,-13860,-2653.0,-742,1,0,1,0,0,15,0.6394055782078313,0.3139166772114369,0.0,0.0,-1354.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0993584905660377,0.0369383145578765
30294,135159,0,0,0,0,0.022625,-12943,-7000.0,-4355,1,0,1,0,0,17,0.6830448449249537,0.6894791426446275,0.0,0.0,-1525.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.05
226401,362246,0,1,0,1,0.028663,-15388,-2196.0,-4416,1,0,1,1,0,8,0.5474696785894154,0.7421816117614419,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458571428571428,0.05105
191255,321758,0,1,0,1,0.0105,-9163,-4913.0,-1852,1,1,1,0,0,18,0.0780258736147813,0.511891801533151,0.0,0.0,-69.0,0.0,0.0,0.0,0.0,0.0,3.0,0.19572,0.0510538397328881
46643,154030,0,1,0,1,0.025164,-22143,-4260.0,-4266,1,0,1,0,0,12,0.6970832230607414,0.5726825047161584,0.0,0.0,-700.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1791176470588235,0.0380625
167233,293868,0,0,1,1,0.018029,-21394,-3906.0,-3909,1,0,1,0,0,4,0.0488757333669796,0.5108529061800121,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218666666666667,0.046895640686922
159607,285025,1,0,0,0,0.028663,-15375,-682.0,-4439,1,0,1,0,0,13,0.311952160973991,0.5108529061800121,0.0,0.0,-372.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.0925,0.1135964912280701
28747,133402,0,1,1,0,0.011703,-11376,-3117.0,-3375,1,0,1,0,0,18,0.4059669175250837,0.5442347412142162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14565,0.0324207011686143
74140,185977,0,0,0,1,0.031329,-12935,-789.0,-4451,1,1,1,0,0,14,0.4730761561770732,0.2314393514998941,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106525,0.0274981285009938
92230,207099,0,0,1,0,0.030755,-18646,-5290.0,-2196,1,0,1,0,0,13,0.5926965450000069,0.1376544619182607,0.0,0.0,-2677.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1092666666666666,0.0547245409015025
222389,357617,0,0,0,0,0.028663,-17966,-1700.0,-1449,1,1,1,1,0,8,0.5228867049399664,0.6279908192952864,0.0,0.0,-741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513333333333333,0.0377
78843,191400,0,0,1,0,0.020713,-21355,-2945.0,-446,1,0,1,1,0,12,0.6278677152548388,0.6363761710860439,0.0,0.0,-1798.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2252,0.0560784899646396
139944,262279,1,1,0,1,0.035792,-21938,-3542.0,-468,1,0,1,0,0,9,0.6417718707474458,0.7407990879702335,0.0,0.0,-1086.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1658666666666666,0.0445558739255014
141095,263592,1,1,0,0,0.025164,-15695,-1838.0,-4490,1,1,1,0,0,8,0.1234498611821402,0.6195277080511546,0.0,0.0,-1471.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2724,0.032482709277367
172091,299440,0,0,1,0,0.030755,-12695,-442.0,-892,1,0,1,0,0,10,0.6528541894258111,0.2512394458905693,0.0,0.0,-434.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1187666666666666,0.0653713488918244
302011,449903,0,1,0,0,0.035792,-11217,-6096.0,-1189,1,0,1,0,0,13,0.4703841496175354,0.2176285202779586,0.0,0.0,-442.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,0.05
92365,207254,0,1,0,1,0.009549,-11869,-843.0,-1432,1,0,1,0,0,10,0.6981027218417104,0.5954562029091491,0.0,0.0,-1649.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0765333333333333,0.1014134275618374
136943,258835,0,0,1,0,0.020246,-14262,-133.0,-1547,1,0,1,1,0,12,0.0172211007072099,0.5832379256761245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666666666666,0.05
222678,357935,0,0,1,1,0.035792,-10014,-4538.0,-2058,1,0,1,1,0,20,0.5230940077559416,0.6642482627052363,0.0,0.0,-1374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261428571428571,0.0653484147952443
115868,234375,0,1,0,1,0.003069,-21861,-2035.0,-4533,1,0,1,1,0,14,0.280354482600765,0.4418358231994413,0.0,0.0,-1471.0,0.0,0.0,0.0,0.0,2.0,2.0,0.05138,0.0564565752461322
46540,153918,0,1,1,1,0.018801,-8227,-3084.0,-904,1,1,1,1,0,9,0.4873159408177016,0.4507472818545589,0.0,0.0,-381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1133529411764706,0.0550571428571428
126317,246495,0,0,0,0,0.028663,-14064,-6006.0,-3871,1,0,1,0,0,9,0.2723477554933728,0.1974745115685422,0.0,0.0,-1605.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0710799999999999,0.1076969696969697
60555,170216,0,1,0,0,0.010006,-10446,-1285.0,-2949,1,0,1,0,0,12,0.3897026742240514,0.6144143775673561,0.0,0.0,-1225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1440222222222222,0.032405
146614,269997,0,0,1,1,0.018209,-12739,-129.0,-4217,1,0,0,0,0,7,0.6176344951270882,0.2353105173615833,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473684210526,0.05
93170,208194,0,0,0,0,0.00702,-17599,-11431.0,-1114,1,0,1,0,0,11,0.5225102665603328,0.5334816299804352,0.0,0.0,-880.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1562,0.0606785220994475
30169,135018,0,1,0,1,0.018209,-20131,-7648.0,-3635,1,0,1,0,0,7,0.4973668642005533,0.6279908192952864,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15828,0.02638
39314,145532,1,1,0,1,0.014464,-10758,-4068.0,-2210,1,0,1,0,0,3,0.123227601945322,0.1245194708919845,0.0,0.0,-1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2125,0.0470727848101265
224352,359860,0,1,0,0,0.072508,-21199,-10346.0,-4068,1,0,1,1,0,13,0.5435336029491928,0.5316861425197883,0.0,0.0,-1549.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0511777777777777,0.0581272084805653
202018,334181,0,0,1,1,0.028663,-10089,-4727.0,-2769,1,0,1,0,0,8,0.5992046810801049,0.3328505641648731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.1252647058823529,0.0608428571428571
229536,365858,0,1,0,1,0.020246,-21448,-2305.0,-4480,1,0,1,0,1,8,0.3152518317246819,0.4507472818545589,0.0,0.0,-1624.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1074857142857142,0.0484712612577789
96498,212031,0,1,0,0,0.018801,-11221,-2750.0,-3023,1,1,1,0,0,7,0.5157031085952039,0.5108529061800121,0.0,0.0,-1686.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2204054054054054,0.1053726483357452
47124,154579,0,1,1,0,0.018209,-23799,-3730.0,-4412,1,0,1,0,0,11,0.574535566167098,0.6940926425266661,0.0,0.0,-1810.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03809375,0.0578639240506329
127141,247447,0,1,0,1,0.020713,-21328,-7859.0,-4787,1,0,1,1,0,12,0.3024030432581381,0.5352762504724826,0.0,0.0,-1873.0,0.0,0.0,0.0,0.0,1.0,4.0,0.1326333333333333,0.07958
210965,344489,0,0,0,1,0.0196889999999999,-12521,-6291.0,-4138,1,1,1,1,0,10,0.5334039867617621,0.5108529061800121,0.0,0.0,-985.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.33064,0.0730212014134275
272045,415384,0,1,0,0,0.031329,-19982,-3922.0,-3502,1,0,1,0,0,9,0.3639372917249807,0.6363761710860439,0.0,0.0,-92.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0856818181818181,0.0377
74738,186672,0,1,0,0,0.006852,-15561,-6893.0,-4766,1,0,1,0,0,4,0.6235350734826685,0.8004513396487078,0.0,0.0,-2241.0,0.0,0.0,0.0,0.0,0.0,2.0,0.26415,0.0293989983305509
184869,314292,0,1,0,1,0.0145199999999999,-10752,-570.0,-3426,1,0,1,0,0,14,0.6725776140160489,0.7352209993926424,1.0,1.0,-2502.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0727666666666666,0.10915
206396,339233,0,1,0,0,0.0145199999999999,-16831,-7410.0,-377,1,0,1,0,0,14,0.607942367520484,0.5656079814115492,0.0,0.0,-1305.0,0.0,0.0,0.0,1.0,0.0,2.0,0.1179,0.0527910447761194
274911,418642,0,1,0,0,0.032561,-13059,-7275.0,-2352,1,0,1,0,0,9,0.5736854266525517,0.2512394458905693,0.0,0.0,-666.0,0.0,0.0,0.0,2.0,0.0,1.0,0.2262692307692308,0.0324167952391448
30631,135552,0,0,1,0,0.008575,-23249,-12062.0,-4186,1,0,1,0,0,11,0.5391139763390564,0.838724852442103,0.0,0.0,-750.0,0.0,0.0,0.0,0.0,0.0,1.0,0.336,0.0293398533007334
249687,388907,0,1,0,0,0.0228,-12398,-4181.0,-939,1,0,1,0,0,12,0.4801019641284517,0.6610235391308081,0.0,0.0,-548.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2617652173913044,0.0975115965689704
126086,246218,0,1,0,0,0.031329,-8968,-4847.0,-1630,1,0,1,0,0,16,0.6617400303310187,0.4830501881366946,0.0,0.0,-552.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2816944444444445,0.0371646259899511
67230,177969,1,1,0,1,0.020246,-17404,-1222.0,-918,1,0,1,0,0,7,0.3142425162322653,0.5108529061800121,2.0,1.0,-351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391818181818182,0.0523519579751671
295164,441958,0,1,0,1,0.018801,-23584,-1966.0,-4677,1,0,1,1,0,13,0.7023897612985709,0.7597121819739279,0.0,0.0,-1826.0,0.0,0.0,0.0,0.0,1.0,4.0,0.21532,0.039874074074074
288851,434642,0,0,1,0,0.025164,-13644,-2287.0,-326,1,0,1,0,0,8,0.2788348980280678,0.6212263380626669,0.0,0.0,-308.0,0.0,0.0,0.0,0.0,0.0,3.0,0.05595,0.0673988114359139
222157,357353,1,1,0,0,0.020246,-13333,-2843.0,-2584,1,0,1,0,0,12,0.2510291415598214,0.1873887653772306,0.0,0.0,-1453.0,0.0,0.0,0.0,1.0,0.0,4.0,0.2713888888888889,0.0672198370761779
186256,315927,0,1,1,0,0.015221,-12837,-8754.0,-5012,1,0,1,1,0,12,0.6174485633078872,0.3523399726917038,0.0,0.0,-1495.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2843030303030303,0.04691
180714,309434,0,1,0,1,0.00823,-13696,-586.0,-2514,1,0,1,0,0,16,0.3262469656959186,0.4920600938649263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342666666666666,0.113358348968105
184443,313793,0,1,0,0,0.072508,-23621,-16228.0,-1992,1,0,1,0,0,15,0.2858978721410488,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.0504745166959578,0.0926451612903225
21598,125156,0,1,0,0,0.032561,-24613,-2242.0,-2254,1,0,1,0,0,11,0.6832815081944951,0.5108529061800121,0.0,0.0,-799.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.3438,0.0982285714285714
203207,335589,0,1,0,0,0.026392,-18794,-7555.0,-2325,1,0,1,0,0,15,0.2858978721410488,0.5108529061800121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1556923076923076,0.06072
93098,208105,0,1,0,1,0.006296,-22264,-12441.0,-4226,1,0,1,0,0,18,0.3260355057923209,0.1951984060044098,0.0,0.0,-948.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.05
241678,379842,1,0,0,1,0.018029,-13583,-2601.0,-4287,1,0,1,0,0,10,0.4513262055466902,0.248535557339522,0.0,0.0,-1236.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1702,0.05106
101855,218257,0,0,0,0,0.006629,-10379,-3184.0,-2694,1,0,1,0,0,7,0.5017348824752978,0.5108529061800121,0.0,0.0,-375.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.17364,0.0804484803558191
4319,105052,0,0,1,1,0.020246,-17481,-1650.0,-1032,1,1,1,1,0,13,0.4070748368949886,0.6144143775673561,0.0,0.0,-3301.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2790333333333333,0.0292385609500523
8456,109849,0,1,0,0,0.022625,-15287,-29.0,-2660,1,0,1,0,0,13,0.6531564420804804,0.5108529061800121,1.0,1.0,-508.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.0326571428571428,0.0498691099476439
141851,264479,0,1,0,0,0.00712,-16753,-6891.0,-272,1,0,1,0,1,14,0.6983008594115157,0.5691487713619409,0.0,0.0,-2087.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0847692307692307,0.0361048679321936
249653,388863,0,1,0,0,0.032561,-11784,-430.0,-3587,1,0,1,0,1,14,0.6068159808005528,0.5108529061800121,0.0,0.0,-322.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1428571428571428,0.05
